,school_id,miur_code,text_review,school_name,sentiment
692,29778,TNPS007014,Ottima accoglienza e professionalità,LICEO LINGUISTICO,Positive
693,29778,TNPS007014,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",LICEO LINGUISTICO,Positive
694,29779,TNPS007014,Ottima accoglienza e professionalità,LICEO SCIENTIFICO,Positive
695,29779,TNPS007014,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",LICEO SCIENTIFICO,Positive
696,29780,TNPS007014,Ottima accoglienza e professionalità,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
697,29780,TNPS007014,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
698,29791,TNCT703003,Non sapete cos’è una scuola e non sapete lavorare.,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Neutral
699,29791,TNCT703003,.... aspettando... i soprusi del dirigente scolastico,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Neutral
700,29791,TNCT703003,Personale poco cordiale,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Negative
701,29791,TNCT703003,Conosci il modo? Do you know de way ?,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Neutral
702,29793,TNTD00401C,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE,Neutral
703,29793,TNTD00401C,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE,Neutral
704,29793,TNTD00401C,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE,Negative
705,29793,TNTD00401C,Conosci il modo? Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PERGINE,Neutral
706,29794,TNTD00450R,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Neutral
707,29794,TNTD00450R,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Neutral
708,29794,TNTD00450R,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Negative
709,29794,TNTD00450R,Conosci il modo? Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Neutral
710,29795,TNTD00401C,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
711,29795,TNTD00401C,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
712,29795,TNTD00401C,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Negative
713,29795,TNTD00401C,Conosci il modo? Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
714,29796,TNTD00450R,Non sapete cos’è una scuola e non sapete lavorare.,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Neutral
715,29796,TNTD00450R,.... aspettando... i soprusi del dirigente scolastico,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Neutral
716,29796,TNTD00450R,Personale poco cordiale,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Negative
717,29796,TNTD00450R,Conosci il modo? Do you know de way ?,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Neutral
718,29797,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO DELLE SCIENZE UMANE,Neutral
719,29797,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO DELLE SCIENZE UMANE,Neutral
720,29797,TNPS00401L,Personale poco cordiale,LICEO DELLE SCIENZE UMANE,Negative
721,29797,TNPS00401L,Conosci il modo? Do you know de way ?,LICEO DELLE SCIENZE UMANE,Neutral
722,29798,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Neutral
723,29798,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Neutral
724,29798,TNPS00401L,Personale poco cordiale,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Negative
725,29798,TNPS00401L,Conosci il modo? Do you know de way ?,LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE,Neutral
726,29799,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO LINGUISTICO,Neutral
727,29799,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO LINGUISTICO,Neutral
728,29799,TNPS00401L,Personale poco cordiale,LICEO LINGUISTICO,Negative
729,29799,TNPS00401L,Conosci il modo? Do you know de way ?,LICEO LINGUISTICO,Neutral
730,29800,TNPS00401L,Non sapete cos’è una scuola e non sapete lavorare.,LICEO SCIENTIFICO,Neutral
731,29800,TNPS00401L,.... aspettando... i soprusi del dirigente scolastico,LICEO SCIENTIFICO,Neutral
732,29800,TNPS00401L,Personale poco cordiale,LICEO SCIENTIFICO,Negative
733,29800,TNPS00401L,Conosci il modo? Do you know de way ?,LICEO SCIENTIFICO,Neutral
734,29371,,È una bella scuola,"Scuola dell'Infanzia di Zambana ""Girotondo""",Positive
735,29243,TN1M00900P,Scuola paritaria. Molto attenti agli alunni. Progetto educativo interessante,"SCUOLA SECONDARIA DI PRIMO GRADO ""LA VELA"" ROVERETO",Positive
736,29862,TNCF011001,"La frequenta mio figlio da 3 anni, a giugno 2022 ha conseguito il diploma di cuoco e a settembre frequenterà il IV anno di cucina. Ottima preparazione!",SETTORE SERVIZI,Positive
737,29862,TNCF011001,Ottimo,SETTORE SERVIZI,Positive
738,29862,TNCF011001,"Da molto tempo in attività,  ottimo.",SETTORE SERVIZI,Positive
739,29863,,"La frequenta mio figlio da 3 anni, a giugno 2022 ha conseguito il diploma di cuoco e a settembre frequenterà il IV anno di cucina. Ottima preparazione!",SETTORE SERVIZI SERALE,Positive
740,29863,,Ottimo,SETTORE SERVIZI SERALE,Positive
741,29863,,"Da molto tempo in attività,  ottimo.",SETTORE SERVIZI SERALE,Positive
742,92004,TNCF011001,"La frequenta mio figlio da 3 anni, a giugno 2022 ha conseguito il diploma di cuoco e a settembre frequenterà il IV anno di cucina. Ottima preparazione!",SETTORE INDUSTRIA E ARTIGIANATO,Positive
743,92004,TNCF011001,Ottimo,SETTORE INDUSTRIA E ARTIGIANATO,Positive
744,92004,TNCF011001,"Da molto tempo in attività,  ottimo.",SETTORE INDUSTRIA E ARTIGIANATO,Positive
745,122612,TNCF010001,"Ordinato, con regole anti covid rispettate. Insegnanti preparati e collaborativi con gli esperti esterni.",SETTORE INDUSTRIA E ARTIGIANATO,Positive
746,122612,TNCF010001,Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono insenianti che dicono sti cose spero che si prendono le rensponabilita e dhe chiede scusa ai aluni con rispeto Dela scuola spero che si trova un processore decente per poter inseniare ci deve inseniare ?Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono …Altro,SETTORE INDUSTRIA E ARTIGIANATO,Neutral
747,122612,TNCF010001,Ottima scuola professionale con insegnanti fantastici e soprattutto con tanta umanità e comprensione verso i ragazzi e le famiglie ❤,SETTORE INDUSTRIA E ARTIGIANATO,Positive
748,122612,TNCF010001,"Istituto esemplare! Eccellente, dire! Ci ha fatto un bellissima impressione!",SETTORE INDUSTRIA E ARTIGIANATO,Positive
749,122612,TNCF010001,Stupendo istituto di formazione  bella struttura particolarmente  atrezzata e ottimo insegnamento.,SETTORE INDUSTRIA E ARTIGIANATO,Positive
750,122612,TNCF010001,piena di maranza,SETTORE INDUSTRIA E ARTIGIANATO,Positive
751,122612,TNCF010001,Ottima preparazione.,SETTORE INDUSTRIA E ARTIGIANATO,Positive
752,29859,TNCF010001,"Ordinato, con regole anti covid rispettate. Insegnanti preparati e collaborativi con gli esperti esterni.",SETTORE SERVIZI,Positive
753,29859,TNCF010001,Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono insenianti che dicono sti cose spero che si prendono le rensponabilita e dhe chiede scusa ai aluni con rispeto Dela scuola spero che si trova un processore decente per poter inseniare ci deve inseniare ?Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono …Altro,SETTORE SERVIZI,Neutral
754,29859,TNCF010001,Ottima scuola professionale con insegnanti fantastici e soprattutto con tanta umanità e comprensione verso i ragazzi e le famiglie ❤,SETTORE SERVIZI,Positive
755,29859,TNCF010001,"Istituto esemplare! Eccellente, dire! Ci ha fatto un bellissima impressione!",SETTORE SERVIZI,Positive
756,29859,TNCF010001,Stupendo istituto di formazione  bella struttura particolarmente  atrezzata e ottimo insegnamento.,SETTORE SERVIZI,Positive
757,29859,TNCF010001,piena di maranza,SETTORE SERVIZI,Positive
758,29859,TNCF010001,Ottima preparazione.,SETTORE SERVIZI,Positive
759,76225,,"Ordinato, con regole anti covid rispettate. Insegnanti preparati e collaborativi con gli esperti esterni.",SETTORE SERVIZI SERALE,Positive
760,76225,,Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono insenianti che dicono sti cose spero che si prendono le rensponabilita e dhe chiede scusa ai aluni con rispeto Dela scuola spero che si trova un processore decente per poter inseniare ci deve inseniare ?Il professore del pasticceria mal educato dhe cielo maniera come parla con i aluni in classe che va a parlare chon sua filia o sua madre che nn sono parole da un professore da dire che nn sono maniere di ofendere gli altri e nn sono …Altro,SETTORE SERVIZI SERALE,Neutral
761,76225,,Ottima scuola professionale con insegnanti fantastici e soprattutto con tanta umanità e comprensione verso i ragazzi e le famiglie ❤,SETTORE SERVIZI SERALE,Positive
762,76225,,"Istituto esemplare! Eccellente, dire! Ci ha fatto un bellissima impressione!",SETTORE SERVIZI SERALE,Positive
763,76225,,Stupendo istituto di formazione  bella struttura particolarmente  atrezzata e ottimo insegnamento.,SETTORE SERVIZI SERALE,Positive
764,76225,,piena di maranza,SETTORE SERVIZI SERALE,Positive
765,76225,,Ottima preparazione.,SETTORE SERVIZI SERALE,Positive
766,29531,TNTD170007,In questa scuola ho anche insegnato,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
767,29531,TNTD170007,Ottima organizzazione,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
768,29532,TNTD170007,In questa scuola ho anche insegnato,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Neutral
769,29532,TNTD170007,Ottima organizzazione,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
770,29534,TNPS100005,In questa scuola ho anche insegnato,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Neutral
771,29534,TNPS100005,Ottima organizzazione,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
772,29537,TNEE81001B,In questa scuola ho anche insegnato,"SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO",Neutral
773,29537,TNEE81001B,Ottima organizzazione,"SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO",Positive
774,29539,TNMM81002B,In questa scuola ho anche insegnato,"SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI""  - FIERA DI PRIMIERO",Neutral
775,29539,TNMM81002B,Ottima organizzazione,"SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI""  - FIERA DI PRIMIERO",Positive
776,29604,TNMM84901L,Molto buona scuola per una preparazione per il futuro per i nostri figli sono molto esigenti.,"SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI",Positive
777,29604,TNMM84901L,"scuola da rifare quasi completamente, il soffitto è pieno di buchi e le scale quando piove o sono asciutte sono  trappole mortali.","SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI",Negative
778,29604,TNMM84901L,Struttura da rifare insegnanti bravi,"SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI",Neutral
779,29847,TNCT702007,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Negative
780,29847,TNCT702007,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Negative
781,29847,TNCT702007,Si crèche bene con professore molto gentile,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Positive
782,29847,TNCT702007,Istituto  tecnico eccellente,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Positive
783,29847,TNCT702007,È un istituto tecnico di buon livello,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Positive
784,29847,TNCT702007,La migliore scuola Najbolja škola,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,Positive
785,29848,TNTD00801Q,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Negative
786,29848,TNTD00801Q,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Negative
787,29848,TNTD00801Q,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
788,29848,TNTD00801Q,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
789,29848,TNTD00801Q,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
790,29848,TNTD00801Q,La migliore scuola Najbolja škola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
791,29849,TNTD008515,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Negative
792,29849,TNTD008515,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Negative
793,29849,TNTD008515,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
794,29849,TNTD008515,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
795,29849,TNTD008515,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
796,29849,TNTD008515,La migliore scuola Najbolja škola,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
797,29850,TNTD00801Q,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Negative
798,29850,TNTD00801Q,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Negative
799,29850,TNTD00801Q,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
800,29850,TNTD00801Q,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
801,29850,TNTD00801Q,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
802,29850,TNTD00801Q,La migliore scuola Najbolja škola,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO,Positive
803,29851,TNTD008515,"C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo per percepire lo stipendio a fine mese. Tra questi il vicepreside: mi aspettavo molta più professionalità da parte sua, invece mi ha davvero deluso la sua superficialità ed arroganza nel rapportarsi con gli studenti (parlo per esperienza personale).C'è poco da dire, mi aspettavo molto ma davvero molto meglio, parlando in primis dei professori. In pochi, se non pochissimi sanno fare il loro lavoro. Tutto il resto del personale, tra docenti stressati e poco aperti al dialogo, è lì solo …Altro",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Negative
804,29851,TNTD008515,Istituto da evitare per incapacità dei professori che esercitano senza professionalità ed umanità (ma non cambiano mestiere per lo stipendio che percepiscono immeritatamente).,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Negative
805,29851,TNTD008515,Si crèche bene con professore molto gentile,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Positive
806,29851,TNTD008515,Istituto  tecnico eccellente,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Positive
807,29851,TNTD008515,È un istituto tecnico di buon livello,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Positive
808,29851,TNTD008515,La migliore scuola Najbolja škola,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE,Positive
809,29866,,"Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e solidità economica cosa di cui oggi hanno assoluto bisogno. Offre molteplici percorsi scolastici che spaziano in molti settori dell'artigianato, c'è solo l'imbarazzo della scelta.Questa è la scuola in cui svolgo la mia attività come bidella e che dà delle ottime opportunità di inserimento nel mondo del lavoro ai nostri giovani che  hanno voglia di studiare e di trovare un impiego che dia loro soddisfazione e …Altro",SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
810,29866,,Ottima Scuola.... anche per noi del serale,SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
811,29866,,Piaciuto tantissimo,SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
812,29866,,Bello,SETTORE INDUSTRIA E ARTIGIANATO SERALE,Positive
813,29867,TNCF012001,Ho visto il reparto acconciatura e taglio capelli mi ha fatto una buona impressione i professori sono molto gentili e disponibili,SETTORE SERVIZI,Positive
814,29867,TNCF012001,Scuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di demolire l'intero edificio a discapito di insegnanti e studenti...sperando in una risoluzione a breve del problemaScuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di …Altro,SETTORE SERVIZI,Neutral
815,29867,TNCF012001,Buono,SETTORE SERVIZI,Positive
816,29867,TNCF012001,Fareshi,SETTORE SERVIZI,Neutral
817,29868,,Ho visto il reparto acconciatura e taglio capelli mi ha fatto una buona impressione i professori sono molto gentili e disponibili,SETTORE SERVIZI SERALE,Positive
818,29868,,Scuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di demolire l'intero edificio a discapito di insegnanti e studenti...sperando in una risoluzione a breve del problemaScuola che ha fatto la storia della città di Trento fornendo preparazione professionale a migliaia di studenti Trentini e ora allo sfascio per l'incuria della sovrintendenza scolastica tanto che si è arrivati all'estrema decisione di …Altro,SETTORE SERVIZI SERALE,Neutral
819,29868,,Buono,SETTORE SERVIZI SERALE,Positive
820,29868,,Fareshi,SETTORE SERVIZI SERALE,Neutral
821,29714,TNEE85103Q,scuola ottima,"SCUOLA PRIMARIA ""PIGARELLI"" GARDOLO TRENTO",Positive
822,29716,TNMM85101L,"Insegnanti molto preparati, scuola efficiente in tutto, molto organizzata","SCUOLA SECONDARIA DI PRIMO GRADO ""S. PEDROLLI"" GARDOLO TRENTO",Positive
823,29716,TNMM85101L,"La scuola è buona, mi hanno accolto bene, studiano con me, gli insegnanti sono gentili. Школа хорошая, меня приняла хорошо, заниматься со мною, учителя добрые.  La scuola è buona, mi hanno accolto bene, studiano con me, gli insegnanti sono gentili. …Altro","SCUOLA SECONDARIA DI PRIMO GRADO ""S. PEDROLLI"" GARDOLO TRENTO",Positive
824,29811,TNRC009018,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Positive
825,29811,TNRC009018,devo andarci a  settebre .non vedo l'ora,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Positive
826,29811,TNRC009018,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Positive
827,29811,TNRC009018,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Neutral
828,29811,TNRC009018,Ci andrò a settembre .,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Neutral
829,29811,TNRC009018,"Scuola moderna, efficiente e molto vivace!",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Positive
830,29811,TNRC009018,Una scuola fantastica !!,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Positive
831,29811,TNRC009018,Mio,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Neutral
832,29811,TNRC009018,Sarà bianco2 Ci va albe2,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,Neutral
833,29812,TNRC00951N,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Positive
834,29812,TNRC00951N,devo andarci a  settebre .non vedo l'ora,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Positive
835,29812,TNRC00951N,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Positive
836,29812,TNRC00951N,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Neutral
837,29812,TNRC00951N,Ci andrò a settembre .,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Neutral
838,29812,TNRC00951N,"Scuola moderna, efficiente e molto vivace!",ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Positive
839,29812,TNRC00951N,Una scuola fantastica !!,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Positive
840,29812,TNRC00951N,Mio,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Neutral
841,29812,TNRC00951N,Sarà bianco2 Ci va albe2,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,Neutral
842,29813,TNTD00901G,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
843,29813,TNTD00901G,devo andarci a  settebre .non vedo l'ora,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
844,29813,TNTD00901G,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
845,29813,TNTD00901G,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
846,29813,TNTD00901G,Ci andrò a settembre .,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
847,29813,TNTD00901G,"Scuola moderna, efficiente e molto vivace!",ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
848,29813,TNTD00901G,Una scuola fantastica !!,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Positive
849,29813,TNTD00901G,Mio,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
850,29813,TNTD00901G,Sarà bianco2 Ci va albe2,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,Neutral
851,29814,TNTD00950X,Istituto ben organizzato e variegato nelle varie attività.,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
852,29814,TNTD00950X,devo andarci a  settebre .non vedo l'ora,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
853,29814,TNTD00950X,"Buona palestra, bel torneo di pallavolo a 4 squadre..",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
854,29814,TNTD00950X,"Offre percorsi scolastici diurni, serali e per stranieri.",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Neutral
855,29814,TNTD00950X,Ci andrò a settembre .,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Neutral
856,29814,TNTD00950X,"Scuola moderna, efficiente e molto vivace!",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
857,29814,TNTD00950X,Una scuola fantastica !!,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Positive
858,29814,TNTD00950X,Mio,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Neutral
